"Name","Status","Latitude","Longitude","Maximum.Wind","diff","rapid_int","i","n","persistence","product","Initial.Max","speed","speed_z","speed_m","Jday","Maximum.Wind_p","Latitude_p","Longitude_p"
139,2,36.3,-96.4,20,0,"0",20,22,0,0,55,0.905778679848808,1.30284827167027,0.999929226087176,2,20,35.5,-97.2
9,2,13.9,-32.9,30,0,"0",5,9,0,0,30,0.873871279221469,0.605343773589181,0.999929226087176,16,30,13.5,-32.1
9,2,14.4,-33.3,30,0,"0",6,9,0,0,30,0.762080770833711,0.623084174532101,0.999929226087176,16,30,13.9,-32.9
9,2,14.8,-33.5,30,0,"0",7,9,0,0,30,0.610781144376161,0.640703050341425,0.999929226087176,16,30,14.4,-33.3
9,2,15.3,-33.7,30,0,"0",8,9,0,0,30,0.44460733692886,0.658197050525243,0.999929226087176,16,30,14.8,-33.5
76,2,12.8,-37.3,30,5,"0",5,12,5,150,30,1.17337793952559,0.533236650594375,0.999929226087176,19,30,12.1,-35.8
76,2,13.5,-38.7,30,5,"0",6,12,5,150,30,1.25748783355007,0.551428216213346,0.999929226087176,18,30,12.8,-37.3
76,2,14.2,-40,30,5,"0",7,12,0,0,30,1.30944025048806,0.578512894782297,0.999929226087176,18,30,13.5,-38.7
76,3,14.8,-41.1,35,5,"0",8,12,0,0,30,1.23468325087806,0.609790015955554,0.999929226087176,18,30,14.2,-40
76,3,15.5,-42.1,35,5,"0",9,12,5,175,35,1.1061769725217,0.640703050341425,0.999929226087176,18,35,14.8,-41.1
76,2,16.1,-43.2,30,0,"0",10,12,5,175,35,1.00027670671602,0.671233500432497,0.999929226087176,17,35,15.5,-42.1
117,2,19.6,-94.6,30,5,"0",5,21,0,0,30,0.470809190225801,0.891955915043481,0.999929226087176,2,30,19.7,-94.1
117,3,19.3,-95.1,35,5,"0",6,21,0,0,30,0.393011250697517,0.895767867410432,0.999929226087176,2,30,19.6,-94.6
117,3,19.1,-95.3,40,10,"0",7,21,5,175,35,0.424938986363811,0.895767867410432,0.999929226087176,2,35,19.3,-95.1
117,3,19.3,-95.3,50,20,"0",8,21,10,400,40,0.343759325159364,0.891955915043481,0.999929226087176,3,40,19.1,-95.3
117,3,19.6,-95.1,55,25,"0",9,21,15,750,50,0.0783319932544543,0.88045503745903,0.999929226087176,3,50,19.3,-95.3
117,3,20.3,-94.6,60,25,"0",10,21,15,825,55,0.221775824922037,0.872734073162655,0.999929226087176,3,55,19.6,-95.1
117,1,21,-94.4,65,25,"0",11,21,10,600,60,0.496897715069412,0.88045503745903,0.999929226087176,3,60,20.3,-94.6
117,1,21.6,-94.7,75,25,"0",12,21,10,650,65,0.641678853736731,0.891955915043481,0.999929226087176,4,65,21,-94.4
117,1,22,-95.2,75,20,"0",13,21,15,1125,75,0.540866179408269,0.918408711779069,0.999929226087176,4,75,21.6,-94.7
117,1,22.4,-95.6,65,5,"0",14,21,10,750,75,0.517315975655609,0.944313109771345,0.999929226087176,4,75,22,-95.2
117,3,23.4,-96.9,60,-15,"0",17,21,5,375,75,0.338758893189812,0.994415179138105,0.999929226087176,5,70,23,-96.2
152,3,29.4,-93.4,50,25,"0",5,12,5,150,30,0.451473005650175,1.17816491553909,0.999929226087176,5,30,28.8,-92.4
152,3,29.4,-94.9,40,15,"0",6,12,25,1250,50,0.714197184852645,1.18086921622167,0.999929226087176,4,50,29.4,-93.4
152,3,29.3,-96.3,35,10,"0",7,12,10,500,50,0.940047603297045,1.19154217329515,0.999929226087176,4,40,29.4,-94.9
151,2,13.8,-38.9,30,10,"0",5,19,5,150,30,1.19733100112297,0.618660268778451,0.999929226087176,24,30,13.6,-37.4
151,2,14,-40.5,30,5,"0",6,19,5,150,30,1.18819535319539,0.631909056110404,0.999929226087176,24,30,13.8,-38.9
151,2,14,-42.2,30,5,"0",7,19,0,0,30,1.26027643352488,0.645088355636213,0.999929226087176,24,30,14,-40.5
151,2,14,-44,30,0,"0",8,19,0,0,30,1.33191414733409,0.653835442980516,0.999929226087176,23,30,14,-42.2
151,2,13.9,-46,30,0,"0",9,19,0,0,30,1.40927907884391,0.662550630849773,0.999929226087176,23,30,14,-44
151,2,13.8,-47.7,30,0,"0",10,19,0,0,30,1.53096667671541,0.662550630849773,0.999929226087176,23,30,13.9,-46
151,2,13.6,-49,25,-5,"0",11,19,0,0,30,1.49276211552339,0.662550630849773,0.999929226087176,23,30,13.8,-47.7
151,2,13,-53.1,25,-5,"0",14,19,0,0,30,1.18915765289897,0.645088355636213,0.999929226087176,22,25,13.1,-51.9
151,2,12.5,-54.5,25,0,"0",15,19,0,0,30,1.14335347643604,0.636309857430269,0.999929226087176,22,25,13,-53.1
151,2,12,-55.7,20,-5,"0",16,19,0,0,30,1.08118998333036,0.623084174532101,0.999929226087176,21,25,12.5,-54.5
151,2,10.3,-59.1,15,-10,"0",19,19,0,0,30,1.02321049501372,0.574016115829637,0.999929226087176,21,20,11,-58
130,3,20.3,-95.8,55,25,"0",5,7,10,450,45,0.0777403317427702,0.925866592658714,0.999929226087176,5,45,20.5,-96
130,2,20,-95.7,25,-10,"0",6,7,15,825,55,0.202858271732783,0.933279416402382,0.999929226087176,5,55,20.3,-95.8
118,3,22.4,-71.2,45,15,"0",5,35,5,200,40,1.14741034955689,0.849317310709548,0.999929226087176,27,40,21.1,-71.5
118,3,24.1,-71.1,50,15,"0",6,35,5,225,45,1.07895204705836,0.89956893067868,0.999929226087176,27,45,22.4,-71.2
118,3,25.2,-71.5,55,15,"0",7,35,10,500,50,1.25433784278855,0.947968112532959,0.999929226087176,27,50,24.1,-71.1
118,3,26.3,-72,60,20,"0",8,35,10,550,55,1.16751650618798,0.994415179138105,0.999929226087176,27,55,25.2,-71.5
118,3,27.3,-72.8,60,15,"0",9,35,10,600,60,0.973485051169305,1.05204967782947,0.999929226087176,28,60,26.3,-72
118,3,27.9,-73.9,60,10,"0",10,35,5,300,60,0.996744646499451,1.0873809640139,0.999929226087176,28,60,27.3,-72.8
118,3,28.1,-75.2,60,5,"0",11,35,0,0,60,0.966155333855795,1.12110907472108,0.999929226087176,28,60,27.9,-73.9
118,3,28.2,-76.6,60,0,"0",12,35,0,0,60,0.942210418061213,1.15033782380475,0.999929226087176,28,60,28.1,-75.2
118,3,29,-77.8,55,-5,"0",13,35,0,0,60,0.996623330958626,1.16720447927966,0.999929226087176,29,60,28.2,-76.6
118,2,31.6,-80.3,25,-5,"0",22,35,0,0,60,0.35306968105326,1.26185015193703,0.999929226087176,31,25,31.7,-80.6
118,2,31.5,-79.9,25,0,"0",23,35,0,0,60,0.227520203893101,1.26404786522324,0.999929226087176,31,25,31.6,-80.3
118,2,31.5,-79.5,25,0,"0",24,35,0,0,60,0.260964679037333,1.26185015193703,0.999929226087176,31,25,31.5,-79.9
118,2,31.7,-79.1,25,0,"0",25,35,0,0,60,0.285939092415073,1.25963704732861,0.999929226087176,32,25,31.5,-79.5
118,2,32,-78.8,25,0,"0",26,35,0,0,60,0.294688842015455,1.2574086211999,0.999929226087176,32,25,31.7,-79.1
118,2,32.3,-78.4,25,0,"0",27,35,0,0,60,0.32259642664062,1.2574086211999,0.999929226087176,32,25,32,-78.8
118,2,32.6,-78,25,0,"0",28,35,0,0,60,0.350258374446051,1.26185015193703,0.999929226087176,32,25,32.3,-78.4
118,2,32.9,-77.7,25,0,"0",29,35,0,0,60,0.375150656375487,1.26839701312618,0.999929226087176,33,25,32.6,-78
118,2,33.2,-77.1,25,0,"0",30,35,0,0,60,0.349117012853738,1.27480482890114,0.999929226087176,33,25,32.9,-77.7
118,2,33.5,-76.6,25,0,"0",31,35,0,0,60,0.400409593343012,1.28107279653987,0.999929226087176,33,25,33.2,-77.1
118,2,33.7,-76,25,0,"0",32,35,0,0,60,0.455948542312471,1.28720025292419,0.999929226087176,33,25,33.5,-76.6
118,2,33.9,-75.2,25,0,"0",33,35,0,0,60,0.433719011354642,1.29318656983687,0.999929226087176,34,25,33.7,-76
118,2,34.7,-74,25,0,"0",34,35,0,0,60,0.511047010791504,1.29903104925876,0.999929226087176,34,25,33.9,-75.2
118,2,35.8,-72.7,25,0,"0",35,35,0,0,60,0.802106386272778,1.30284827167027,0.999929226087176,34,25,34.7,-74
151,2,16,-57,30,5,"0",5,17,5,150,30,0.617650446262561,0.692796568336283,0.999929226087176,3,30,15.5,-56.1
151,2,16.5,-57.8,30,5,"0",6,17,0,0,30,0.729381223241612,0.705633524371153,0.999929226087176,3,30,16,-57
151,2,17,-58.5,30,0,"0",7,17,0,0,30,0.79502604812803,0.726855749525168,0.999929226087176,4,30,16.5,-57.8
151,2,17.5,-59.2,30,0,"0",8,17,0,0,30,0.726920306758308,0.747856528104606,0.999929226087176,4,30,17,-58.5
151,2,18,-60,30,0,"0",9,17,0,0,30,0.693452798370313,0.768629543036184,0.999929226087176,4,30,17.5,-59.2
151,2,18.5,-60.8,25,-5,"0",10,17,0,0,30,0.724314380743951,0.789168302741827,0.999929226087176,4,30,18,-60
151,2,20,-63.5,25,-5,"0",13,17,0,0,30,0.853210253648785,0.849317310709548,0.999929226087176,5,25,19.5,-62.7
151,2,20.5,-63.9,20,-5,"0",14,17,0,0,30,0.783850093581042,0.868857554024551,0.999929226087176,5,25,20,-63.5
151,2,22,-64,15,-10,"0",17,17,0,0,30,0.416785999556681,0.925866592658714,0.999929226087176,6,20,21.5,-64
26,3,11.2,-47.9,45,20,"0",5,50,10,400,40,1.24760751799801,0.459466392277543,0.999929226087176,31,40,10.7,-46.4
26,3,11.5,-49,50,20,"0",6,50,10,450,45,1.26772799796797,0.487310690183868,0.999929226087176,32,45,11.2,-47.9
26,3,11.8,-50.1,45,10,"0",7,50,10,500,50,1.10958364183291,0.514941080122412,0.999929226087176,32,50,11.5,-49
26,3,12.1,-51.3,45,5,"0",8,50,0,0,50,0.928627410810392,0.537794471321492,0.999929226087176,32,45,11.8,-50.1
26,3,12.6,-56,40,-5,"0",12,50,0,0,50,0.97625288290734,0.587485267806487,0.999929226087176,33,40,12.5,-54.9
26,3,12.7,-57.1,40,0,"0",13,50,0,0,50,0.895171384649994,0.591960826977059,0.999929226087176,33,40,12.6,-56
26,3,12.6,-58.3,40,0,"0",14,50,0,0,50,0.894826600749799,0.596429056946582,0.999929226087176,34,40,12.7,-57.1
26,3,12.4,-59.4,40,0,"0",15,50,0,0,50,0.931468174107623,0.600890062417928,0.999929226087176,34,40,12.6,-58.3
26,3,12.2,-60,45,5,"0",16,50,0,0,50,0.939929495650298,0.605343773589181,0.999929226087176,34,40,12.4,-59.4
26,3,12,-60.8,45,5,"0",17,50,5,250,50,0.708721960823889,0.600890062417928,0.999929226087176,34,45,12.2,-60
26,3,12.1,-61.5,45,5,"0",18,50,5,250,50,0.591615433642251,0.591960826977059,0.999929226087176,35,45,12,-60.8
26,3,12.1,-62.8,45,5,"0",19,50,0,0,50,0.609941385957662,0.58300269354348,0.999929226087176,35,45,12.1,-61.5
26,3,12,-63.8,45,0,"0",20,50,0,0,50,0.812733757792076,0.574016115829637,0.999929226087176,35,45,12.1,-62.8
26,3,11.9,-64.9,45,0,"0",21,50,0,0,50,0.934346002621311,0.578512894782297,0.999929226087176,35,45,12,-63.8
26,3,12,-66.1,45,0,"0",22,50,0,0,50,0.85644617593451,0.578512894782297,0.999929226087176,36,45,11.9,-64.9
26,3,12,-67.2,50,5,"0",23,50,0,0,50,0.933597681947543,0.574016115829637,0.999929226087176,36,45,12,-66.1
26,3,11.9,-68.2,50,5,"0",24,50,5,250,50,0.934692053019405,0.569512251982629,0.999929226087176,36,50,12,-67.2
26,3,12,-69.2,50,5,"0",25,50,5,250,50,0.853582714200387,0.574016115829637,0.999929226087176,36,50,11.9,-68.2
26,3,12,-70.2,55,10,"0",26,50,0,0,50,0.811824645626162,0.574016115829637,0.999929226087176,37,50,12,-69.2
26,3,11.9,-72.1,60,10,"0",27,50,5,275,55,0.813034565821964,0.569512251982629,0.999929226087176,37,55,12,-70.2
26,3,11.8,-73,60,10,"0",28,50,10,600,60,1.17809177394787,0.574016115829637,0.999929226087176,37,60,11.9,-72.1
26,1,11.8,-74,65,15,"0",29,50,5,300,60,1.13999668824312,0.574016115829637,0.999929226087176,38,60,11.8,-73
26,1,11.7,-75,70,15,"0",30,50,5,325,65,0.772775064764817,0.569512251982629,0.999929226087176,38,65,11.8,-74
26,1,11.5,-75.8,75,15,"0",31,50,10,700,70,0.813628771435935,0.565001582448932,0.999929226087176,38,70,11.7,-75
26,1,11.3,-76.5,80,20,"0",32,50,10,750,75,0.742093860264381,0.565001582448932,0.999929226087176,38,75,11.5,-75.8
26,1,11.2,-77.2,90,25,"0",33,50,10,800,80,0.632156429084165,0.560483967624716,0.999929226087176,39,80,11.3,-76.5
26,1,11.3,-77.8,95,25,"0",34,50,15,1350,90,0.583057042738479,0.551428216213346,0.999929226087176,39,90,11.2,-77.2
26,1,11.4,-78.3,105,30,"1",35,50,15,1425,95,0.529017660735659,0.542345660866707,0.999929226087176,39,95,11.3,-77.8
26,1,11.3,-78.9,110,30,"1",36,50,15,1575,105,0.455259447433504,0.537794471321492,0.999929226087176,39,105,11.4,-78.3
26,1,11.3,-79.3,105,15,"0",37,50,15,1650,110,0.447630433109876,0.542345660866707,0.999929226087176,40,110,11.3,-78.9
26,1,11.1,-79.8,85,-10,"0",38,50,0,0,110,0.408976446047071,0.546890289031935,0.999929226087176,40,105,11.3,-79.3
26,1,11.5,-80.7,90,5,"0",42,50,5,550,110,0.365425154158869,0.533236650594375,0.999929226087176,41,75,11.5,-80.3
26,1,11.6,-81.2,100,30,"1",43,50,20,2200,110,0.335851913190601,0.542345660866707,0.999929226087176,41,90,11.5,-80.7
26,1,11.8,-81.8,110,40,"1",44,50,25,2750,110,0.368265875851554,0.551428216213346,0.999929226087176,41,100,11.6,-81.2
26,1,11.9,-82.5,120,45,"1",45,50,20,2200,110,0.464085141944483,0.551428216213346,0.999929226087176,42,110,11.8,-81.8
26,1,11.9,-83.2,125,35,"1",46,50,20,2400,120,0.542644313349201,0.555959547113812,0.999929226087176,42,120,11.9,-82.5
26,1,11.9,-83.9,120,20,"0",47,50,15,1875,125,0.570104444669586,0.565001582448932,0.999929226087176,42,125,11.9,-83.2
26,1,12,-85,70,-40,"0",48,50,0,0,125,0.568487852804421,0.569512251982629,0.999929226087176,42,120,11.9,-83.9
22,2,12.8,-27.3,30,5,"0",5,59,5,150,30,1.50032801275085,0.631909056110404,0.999929226087176,0,30,13,-25.5
22,3,12.5,-29.2,35,10,"0",6,59,0,0,30,1.46506254623663,0.627500402075128,0.999929226087176,0,30,12.8,-27.3
22,3,12.5,-31,40,10,"0",7,59,5,175,35,1.51185933460623,0.618660268778451,0.999929226087176,1,35,12.5,-29.2
22,3,12.5,-32.9,45,15,"0",8,59,10,400,40,1.50331005057472,0.609790015955554,0.999929226087176,1,40,12.5,-31
22,3,12.5,-34.8,45,15,"0",9,59,10,450,45,1.49902368875106,0.596429056946582,0.999929226087176,1,45,12.5,-32.9
22,3,12.6,-36.7,50,15,"0",10,59,5,225,45,1.53953715532951,0.596429056946582,0.999929226087176,1,45,12.5,-34.8
22,3,12.6,-38.2,55,15,"0",11,59,5,250,50,1.53979769114455,0.596429056946582,0.999929226087176,2,50,12.6,-36.7
22,3,12.7,-40,55,10,"0",12,59,10,550,55,1.3778407464039,0.596429056946582,0.999929226087176,2,55,12.6,-38.2
22,3,12.8,-41.8,60,15,"0",13,59,5,275,55,1.33683259998735,0.600890062417928,0.999929226087176,2,55,12.7,-40
22,1,12.8,-43.5,65,15,"0",14,59,5,300,60,1.45973277152003,0.600890062417928,0.999929226087176,2,60,12.8,-41.8
22,1,12.9,-44.9,70,15,"0",15,59,10,650,65,1.41721851323576,0.605343773589181,0.999929226087176,3,65,12.8,-43.5
22,1,13,-46.3,80,25,"0",16,59,10,700,70,1.25490327722464,0.609790015955554,0.999929226087176,3,70,12.9,-44.9
22,1,13.2,-47.8,85,25,"0",17,59,15,1200,80,1.13565273345752,0.609790015955554,0.999929226087176,3,80,13,-46.3
22,1,13.6,-49.1,90,25,"0",18,59,15,1275,85,1.17894922840527,0.614228894219921,0.999929226087176,3,85,13.2,-47.8
22,1,13.8,-50.5,100,30,"1",19,59,10,900,90,1.15786005578353,0.618660268778451,0.999929226087176,4,90,13.6,-49.1
22,1,14,-51.9,110,30,"1",20,59,15,1500,100,1.11757047764048,0.627500402075128,0.999929226087176,4,100,13.8,-50.5
22,1,14.2,-53.3,125,40,"1",21,59,20,2200,110,1.1405425770518,0.645088355636213,0.999929226087176,4,110,14,-51.9
22,1,14.6,-54.6,140,50,"1",22,59,25,3125,125,1.13957841835501,0.653835442980516,0.999929226087176,4,125,14.2,-53.3
22,1,14.8,-56.1,135,35,"1",23,59,30,4200,140,1.11390634560779,0.662550630849773,0.999929226087176,5,140,14.6,-54.6
22,1,15.1,-57.3,130,20,"0",24,59,10,1400,140,1.15215030617011,0.671233500432497,0.999929226087176,5,135,14.8,-56.1
22,1,16.4,-61.5,120,-10,"0",28,59,0,0,140,0.849972545815987,0.722628859675927,0.999929226087176,6,120,16.1,-60.4
22,1,16.6,-62.5,125,5,"0",29,59,0,0,140,0.873511472452804,0.739483230013843,0.999929226087176,6,120,16.4,-61.5
22,1,16.9,-63.5,125,5,"0",30,59,5,700,140,0.861570354780493,0.752029600677567,0.999929226087176,6,125,16.6,-62.5
22,1,17.2,-64.1,130,10,"0",31,59,5,700,140,0.821784463031153,0.764493500379003,0.999929226087176,7,125,16.9,-63.5
22,1,19.1,-66.4,105,-15,"0",32,59,5,700,140,0.682341227417386,0.772756232236787,0.999929226087176,7,130,17.2,-64.1
22,1,23.5,-69.3,90,-10,"0",37,59,0,0,140,0.934377988410903,0.933279416402382,0.999929226087176,9,90,22.6,-68.6
22,1,24.4,-70.1,90,0,"0",38,59,0,0,140,0.932670651165134,0.966068656455082,0.999929226087176,9,90,23.5,-69.3
22,1,25.2,-71,95,5,"0",39,59,0,0,140,0.940094628973113,1.0013814451321,0.999929226087176,9,90,24.4,-70.1
22,1,26.3,-72.2,95,5,"0",40,59,5,700,140,0.954312178989883,1.03212088215596,0.999929226087176,9,95,25.2,-71
22,1,27.2,-73.4,100,10,"0",41,59,5,700,140,1.11436098342196,1.0618415602339,0.999929226087176,10,95,26.3,-72.2
22,1,28,-74.9,100,10,"0",42,59,5,700,140,1.21952855824859,1.0873809640139,0.999929226087176,10,100,27.2,-73.4
22,1,29,-76.1,110,15,"0",43,59,5,700,140,1.22127511572775,1.12110907472108,0.999929226087176,10,100,28,-74.9
22,1,30.2,-77.5,120,25,"0",44,59,10,1400,140,1.23881544390086,1.14747744604076,0.999929226087176,10,110,29,-76.1
22,1,31.7,-78.8,120,20,"0",45,59,20,2800,140,1.31226574549927,1.16996601753235,0.999929226087176,11,120,30.2,-77.5
22,1,33.5,-80.3,85,-15,"0",46,59,10,1400,140,1.47983285988855,1.19679166119563,0.999929226087176,11,120,31.7,-78.8
151,2,16,-47.5,30,0,"0",5,37,0,0,30,0.58393204679035,0.718393070082554,0.999929226087176,8,30,15.7,-46.9
151,2,16,-47.5,30,0,"0",6,37,0,0,30,0.634011835519278,0.726855749525168,0.999929226087176,8,30,16,-47.5
151,2,16,-47.9,30,0,"0",7,37,0,0,30,0.269943772866616,0.735283039396998,0.999929226087176,9,30,16,-47.5
151,2,16.2,-48,30,0,"0",8,37,0,0,30,0.159562325302227,0.747856528104606,0.999929226087176,9,30,16,-47.9
151,2,16.4,-48.3,30,0,"0",9,37,0,0,30,0.215939487992676,0.747856528104606,0.999929226087176,9,30,16.2,-48
151,2,16.7,-48.7,30,0,"0",10,37,0,0,30,0.230135405661043,0.747856528104606,0.999929226087176,9,30,16.4,-48.3
151,2,16.8,-48.9,30,0,"0",11,37,0,0,30,0.347372732159821,0.756193389595865,0.999929226087176,10,30,16.7,-48.7
151,2,16.9,-49.1,30,0,"0",12,37,0,0,30,0.290669514153176,0.764493500379003,0.999929226087176,10,30,16.8,-48.9
151,2,17,-49.5,30,0,"0",13,37,0,0,30,0.179276575981402,0.77687346327794,0.999929226087176,10,30,16.9,-49.1
151,2,17.1,-49.8,30,0,"0",14,37,0,0,30,0.252278931379841,0.780981305961558,0.999929226087176,10,30,17,-49.5
151,2,17.2,-50,30,0,"0",15,37,0,0,30,0.289927257577042,0.785079550881896,0.999929226087176,11,30,17.1,-49.8
151,2,17.3,-50.2,30,0,"0",16,37,0,0,30,0.214984738416903,0.789168302741827,0.999929226087176,11,30,17.2,-50
151,2,17.4,-50.5,30,0,"0",17,37,0,0,30,0.178976324126811,0.793247387036564,0.999929226087176,11,30,17.3,-50.2
151,2,17.7,-50.8,30,0,"0",18,37,0,0,30,0.214787181493906,0.797316838667064,0.999929226087176,11,30,17.4,-50.5
151,2,17.8,-51,30,0,"0",19,37,0,0,30,0.289728868563133,0.801376587831412,0.999929226087176,12,30,17.7,-50.8
151,2,17.8,-51.2,30,0,"0",20,37,0,0,30,0.258204505536224,0.805426494925779,0.999929226087176,12,30,17.8,-51
151,2,17.8,-51.2,30,0,"0",21,37,0,0,30,0.163446447482627,0.817517268491866,0.999929226087176,12,30,17.8,-51.2
151,2,17.9,-51.5,30,0,"0",22,37,0,0,30,0.0790232237140027,0.821527632801522,0.999929226087176,12,30,17.8,-51.2
151,2,18,-51.9,30,0,"0",23,37,0,0,30,0.125557615573552,0.821527632801522,0.999929226087176,13,30,17.9,-51.5
151,2,18.1,-52,30,0,"0",24,37,0,0,30,0.288616472243534,0.821527632801522,0.999929226087176,13,30,18,-51.9
151,2,18.2,-52.2,30,0,"0",25,37,0,0,30,0.214078477438711,0.825528050338324,0.999929226087176,13,30,18.1,-52
151,2,18.3,-52.4,30,0,"0",26,37,0,0,30,0.144538193558678,0.829518346597487,0.999929226087176,13,30,18.2,-52.2
151,2,18.4,-52.8,30,0,"0",27,37,0,0,30,0.178196410824167,0.833498556479966,0.999929226087176,14,30,18.3,-52.4
151,2,18.5,-53,30,0,"0",28,37,0,0,30,0.250542486671441,0.837468575282891,0.999929226087176,14,30,18.4,-52.8
151,2,18.6,-53.2,30,0,"0",29,37,0,0,30,0.250413403217121,0.841428472808175,0.999929226087176,14,30,18.5,-53
151,2,18.7,-53.4,30,0,"0",30,37,0,0,30,0.177954323781288,0.845378039650075,0.999929226087176,14,30,18.6,-53.2
151,2,18.9,-53.8,30,0,"0",31,37,0,0,30,0.177872799875789,0.849317310709548,0.999929226087176,15,30,18.7,-53.4
151,2,19,-54,30,0,"0",32,37,0,0,30,0.266624375740173,0.853246285986593,0.999929226087176,15,30,18.9,-53.8
151,2,19.1,-54.2,30,0,"0",33,37,0,0,30,0.2665005398327,0.857164825877383,0.999929226087176,15,30,19,-54
151,2,19.4,-54.4,30,0,"0",34,37,0,0,30,0.177542574342076,0.864970529698276,0.999929226087176,15,30,19.1,-54.2
151,2,19.8,-54.8,30,0,"0",35,37,0,0,30,0.228313267143117,0.868857554024551,0.999929226087176,16,30,19.4,-54.4
151,2,19.8,-54.8,30,0,"0",36,37,0,0,30,0.37350137636972,0.872734073162655,0.999929226087176,16,30,19.8,-54.8
151,2,19.8,-55,30,0,"0",37,37,0,0,30,0.228049148231759,0.884299482617302,0.999929226087176,16,30,19.8,-54.8
70,3,30.8,-67.2,60,20,"0",9,17,10,550,55,0.749859014603185,1.17271328129347,0.999929226087176,46,55,29.8,-66.4
70,1,31.6,-68.1,65,20,"0",10,17,10,600,60,0.795822906841163,1.19417415919405,0.999929226087176,47,60,30.8,-67.2
70,1,32.2,-68.5,65,15,"0",11,17,10,650,65,0.962212147282944,1.21720369552502,0.999929226087176,47,65,31.6,-68.1
70,1,32.3,-68.5,65,10,"0",12,17,5,325,65,0.741003875359573,1.24138206667008,0.999929226087176,47,65,32.2,-68.5
70,1,32.4,-67.8,65,5,"0",13,17,0,0,65,0.322831086577961,1.25963704732861,0.999929226087176,47,65,32.3,-68.5
70,1,31.8,-66.8,70,5,"0",14,17,0,0,65,0.259184830666677,1.27268438633456,0.999929226087176,48,65,32.4,-67.8
70,1,31.6,-65.3,75,10,"0",15,17,5,350,70,0.632912453540416,1.27480482890114,0.999929226087176,48,70,31.8,-66.8
70,1,31.5,-63.2,85,20,"0",16,17,10,750,75,0.940329433563503,1.27690970564072,0.999929226087176,48,75,31.6,-65.3
153,3,26,-52.6,35,0,"0",9,28,0,0,35,0.616647694311544,1.07151697814355,0.999929226087176,54,30,25.3,-52.2
153,3,26.7,-52.9,40,10,"0",10,28,5,175,35,0.611735828970023,1.08107484962875,0.999929226087176,54,35,26,-52.6
153,3,27.3,-53.4,50,20,"0",11,28,10,400,40,0.63693955769084,1.09051416256172,0.999929226087176,54,40,26.7,-52.9
153,1,28.1,-54,65,35,"1",12,28,15,750,50,0.615684945870025,1.11207237923244,0.999929226087176,54,50,27.3,-53.4
153,1,28.8,-54.6,65,30,"1",13,28,25,1625,65,0.708349283964478,1.13296653538708,0.999929226087176,55,65,28.1,-54
153,1,29.4,-55.1,65,25,"0",14,28,15,975,65,0.761968606949382,1.15033782380475,0.999929226087176,55,65,28.8,-54.6
153,1,30,-55.7,70,20,"0",15,28,0,0,65,0.67170424341191,1.17271328129347,0.999929226087176,55,65,29.4,-55.1
153,1,30.6,-56.2,75,10,"0",16,28,5,350,70,0.637281704695833,1.19154217329515,0.999929226087176,55,70,30,-55.7
153,1,31.3,-56.7,75,10,"0",17,28,10,750,75,0.63580628077085,1.20711532948765,0.999929226087176,56,75,30.6,-56.2
153,1,32,-56.9,75,10,"0",18,28,5,375,75,0.646897771820555,1.22215896835478,0.999929226087176,56,75,31.3,-56.7
153,1,32.6,-57,75,5,"0",19,28,0,0,75,0.631769072851293,1.2366664936156,0.999929226087176,56,75,32,-56.9
153,1,33,-56.9,65,-10,"0",20,28,0,0,75,0.549719976020799,1.25290583928257,0.999929226087176,56,75,32.6,-57
153,1,34.4,-54.8,80,5,"0",23,28,5,375,75,0.426276409623398,1.28921142059321,0.999929226087176,57,70,33.7,-56
153,1,35.4,-53.1,90,25,"0",24,28,15,1200,80,0.742703949499638,1.29515055141151,0.999929226087176,57,80,34.4,-54.8
153,1,37,-49.9,95,30,"1",25,28,20,1800,90,1.21651739366009,1.30284827167027,0.999929226087176,58,90,35.4,-53.1
153,1,39.2,-45.5,95,25,"0",26,28,15,1425,95,1.97209660200594,1.31570721530829,0.999929226087176,58,95,37,-49.9
153,1,41.8,-40.7,85,5,"0",27,28,5,475,95,2.96160878461615,1.33271263698975,0.999929226087176,58,95,39.2,-45.5
75,3,27.3,-80.5,35,15,"0",5,21,10,350,35,0.961021027057197,1.05532649381692,0.999929226087176,18,35,26.4,-79.7
75,3,27.7,-81.1,35,10,"0",6,21,5,175,35,0.996744646499451,1.0873809640139,0.999929226087176,18,35,27.3,-80.5
75,3,28.4,-81.8,35,5,"0",7,21,0,0,35,0.74748650576391,1.12409401400195,0.999929226087176,18,35,27.7,-81.1
75,2,28.8,-82.6,30,-5,"0",8,21,0,0,35,0.660211082195154,1.15033782380475,0.999929226087176,18,35,28.4,-81.8
75,2,29.8,-83.3,25,-10,"0",11,21,0,0,35,0.303483533302751,1.19154217329515,0.999929226087176,17,30,29.2,-83.3
75,2,31.3,-83.7,20,-10,"0",14,21,0,0,35,0.375199741812443,1.21720369552502,0.999929226087176,16,25,30.7,-83.4
75,2,33,-84,20,-5,"0",17,21,0,0,35,0.468567996349239,1.25290583928257,0.999929226087176,15,20,32.4,-84
75,2,33.5,-83.9,20,0,"0",18,21,0,0,35,0.499208896838023,1.26404786522324,0.999929226087176,15,20,33,-84
75,2,33.8,-83.6,20,0,"0",19,21,0,0,35,0.457805945676203,1.27690970564072,0.999929226087176,15,20,33.5,-83.9
